,stuid,fname,lname,address,city,state,hphone,dob,ssn,grade,schoolassignment,deviceassignment
315593,315593,David,Hardin,128 Walton Run Rapid,West Garyton,MD,+12025550124,2012-02-06,033-58-0296,3,3,96e71d
315594,315594,Veronica,Walker,080 Gina Falls Lock,West Garyton,MD,+12025550187,2011-03-18,352-27-2390,4,6,4c0689
315595,315595,Abigail,Rosales,032 Bryan Mountains Street,West Garyton,MD,+12025550188,2011-12-22,845-85-2174,3,12,ec7401
315596,315596,John,Wood,585 Lambert Roads Expressway,West Garyton,MD,+12025550187,2013-06-12,642-39-1353,1,5,915e7f
315597,315597,Amy,Nelson,8306 Curry Ford Canyon,West Garyton,MD,+12025550137,2002-05-14,238-20-3016,12,71,f4619b
315598,315598,Edward,King,078 Anderson Wells Falls,West Garyton,MD,+12025550191,2005-12-18,569-70-3664,9,99,9cb540
315599,315599,Michael,Stanley,76212 Kevin Trafficway Groves,West Garyton,MD,+12025550137,2004-08-04,266-49-2900,10,112,bbc1af
315600,315600,Kimberly,Griffith,6634 Olson Mount Course,West Garyton,MD,+12025550187,2003-06-11,055-10-3547,11,100,81b3c3
315601,315601,Penny,Johnson,72502 Burton Road Station,West Garyton,MD,+12025550105,2006-08-25,466-47-8216,8,2,07e57c
315602,315602,Shawn,Doyle,915 Cody Lane Falls,West Garyton,MD,+12025550187,2007-07-22,518-02-6017,7,7,1c1132
315603,315603,Anthony,Woods,35061 Cox Expressway Common,West Garyton,MD,+12025550124,2010-01-17,693-82-6219,5,7,3c05bc
315604,315604,Jamie,Smith,67359 Kristy Common Turnpike,West Garyton,MD,+12025550187,2012-05-26,660-25-3485,2,6,2ad175
315605,315605,Christina,Jackson,61771 Lindsey Meadow Ways,West Garyton,MD,+12025550137,2003-05-18,256-10-0463,11,112,f10e81
315606,315606,Michael,Anderson,375 Meadows Vista Fort,West Garyton,MD,+12025550191,2013-02-08,751-07-1790,2,9,3e7f06
315607,315607,Mallory,Alvarez,511 Hoover Row Isle,West Garyton,MD,+12025550191,2010-09-12,522-20-5743,4,8,25f79a
315608,315608,Samantha,Thompson,2189 Michelle Ferry Avenue,West Garyton,MD,+12025550124,2006-01-15,566-14-7506,9,56,46027d
315609,315609,Jillian,Morgan,69997 Hall Trail Forks,West Garyton,MD,+12025550105,2003-12-19,409-57-3230,11,111,7adc1f
315610,315610,Crystal,White,500 Regina Pike Drives,West Garyton,MD,+12025550137,2008-03-15,151-54-8490,7,6,065374
315611,315611,Jessica,Barnes,020 Elizabeth Radial Court,West Garyton,MD,+12025550124,2004-11-07,667-38-6202,10,115,a5190c
315612,315612,Christopher,Vargas,76784 Sherman Dam Trace,West Garyton,MD,+12025550105,2009-05-24,598-28-8029,5,3,f61bdc
315613,315613,Ebony,Osborne,7453 Murphy Courts Walk,West Garyton,MD,+12025550124,2010-04-07,017-83-4095,5,2,bd8542
315614,315614,Brittany,Saunders,820 Johnson Isle Ridges,West Garyton,MD,+12025550187,2009-07-09,020-46-7589,5,1,4ee8d5
315615,315615,Nathan,Jackson,0723 Rubio Mountains Estates,West Garyton,MD,+12025550124,2004-08-18,561-29-5267,10,101,041532
315616,315616,Sandra,Williams,444 Hughes Neck Plaza,West Garyton,MD,+12025550187,2006-12-14,020-13-8651,8,7,05ed95
315617,315617,David,Richardson,5469 Robert Hill Port,West Garyton,MD,+12025550137,2008-07-07,433-72-8573,6,5,6abf70
315618,315618,Curtis,Kelly,45172 Heidi Neck Hollow,West Garyton,MD,+12025550137,2008-11-30,446-39-4960,6,14,3f5a6d
315619,315619,Tina,Conrad,259 Dakota Walks Village,West Garyton,MD,+12025550105,2002-11-13,497-13-9998,12,110,408b75
315620,315620,Kristine,Martinez,613 Scott Cape Mews,West Garyton,MD,+12025550105,2010-04-24,029-06-5293,5,7,a23d1b
315621,315621,William,Baker,950 Carrie Garden Mews,West Garyton,MD,+12025550187,2005-08-14,672-09-3035,9,105,f9cd75
315622,315622,Amy,Wise,6204 Yang Ridge Alley,West Garyton,MD,+12025550187,2014-01-13,065-63-9195,1,6,58ef1f
315623,315623,George,Cooper,89029 Craig Squares Rapids,West Garyton,MD,+12025550188,2010-01-14,135-82-1198,5,9,589571
315624,315624,Hannah,Hansen,6617 Brandon Plaza Corners,West Garyton,MD,+12025550188,2003-03-08,897-55-9120,12,104,74478e
315625,315625,Christian,Baker,6279 Charles Crescent Fords,West Garyton,MD,+12025550187,2006-10-18,185-88-8193,8,15,a1dbdc
315626,315626,Raymond,Schroeder,41395 Cameron Lakes Union,West Garyton,MD,+12025550187,2004-02-10,694-94-9580,11,109,5e0e87
315627,315627,Courtney,Jacobs,034 Nathan Curve Islands,West Garyton,MD,+12025550191,2003-03-24,342-41-2196,12,55,76c068
315628,315628,Erika,French,09992 Stephanie Centers Path,West Garyton,MD,+12025550187,2014-04-13,673-02-8907,1,9,0f2743
315629,315629,Christine,Hamilton,623 Robert Fort Crescent,West Garyton,MD,+12025550137,2009-11-21,108-63-5650,5,15,fb8591
315630,315630,Kristin,Kim,518 Tina Lakes Plains,West Garyton,MD,+12025550137,2004-10-28,116-50-2503,10,114,f720cd
315631,315631,Amy,Brown,617 Suzanne Ford Coves,West Garyton,MD,+12025550188,2007-03-26,885-13-4403,8,4,a40329
315632,315632,Jeremy,Morgan,873 Stevens Trace Trafficway,West Garyton,MD,+12025550124,2005-05-25,269-12-0532,9,111,56dabe
315633,315633,Daniel,Martin,6414 Ingram Shores Islands,West Garyton,MD,+12025550187,2012-03-06,244-38-3813,3,12,3f0e06
315634,315634,Andrea,Owens,360 Jason Coves Meadows,West Garyton,MD,+12025550137,2008-04-25,743-25-6455,7,12,158472
315635,315635,Sydney,West,53565 Daniel Glen Via,West Garyton,MD,+12025550191,2003-12-16,552-01-4617,11,92,a60696
315636,315636,Louis,Finley,4610 Frank Road Turnpike,West Garyton,MD,+12025550188,2008-06-11,568-30-6403,6,0,f6471a
315637,315637,Sarah,Garrett,1337 Jones Street Lodge,West Garyton,MD,+12025550191,2010-10-03,051-22-2840,4,12,8a981f
315638,315638,Dawn,Green,782 Anderson Mount Extension,West Garyton,MD,+12025550137,2007-12-28,286-23-8008,7,2,97f5c1
315639,315639,Tammy,Bray,950 Ashley Walk Springs,West Garyton,MD,+12025550188,2011-01-20,278-86-0434,4,4,cc9148
315640,315640,Philip,Lewis,00783 Christina Bypass Plains,West Garyton,MD,+12025550105,2003-03-25,476-18-8872,12,114,61e98f
315641,315641,Jeremy,Garcia,5721 Davis Lakes Vista,West Garyton,MD,+12025550188,2007-07-08,656-27-7409,7,8,695031
315642,315642,Glenda,Wood,15222 Taylor Extensions Burg,West Garyton,MD,+12025550105,2002-09-01,217-01-4724,12,79,76606e
315643,315643,Stephen,Novak,40770 Angela Fields Row,West Garyton,MD,+12025550191,2011-09-15,364-28-8592,3,7,09c7c7
315644,315644,William,Harris,078 Robinson Loaf Squares,West Garyton,MD,+12025550187,2010-06-08,443-25-5674,4,2,fb2123
315645,315645,Michael,Woods,742 Collins Ramp Oval,West Garyton,MD,+12025550105,2007-08-23,344-73-3359,7,10,2d45d9
315646,315646,Karen,Mcguire,112 Osborn Stravenue Forge,West Garyton,MD,+12025550187,2003-09-27,499-96-4171,11,94,4b76d3
315647,315647,Ruben,Kirby,524 Jackson Streets Turnpike,West Garyton,MD,+12025550105,2005-01-27,891-93-7702,10,95,15311e
315648,315648,Alexis,Ortega,631 Flynn Springs Walk,West Garyton,MD,+12025550191,2002-09-13,586-78-6942,12,66,383b89
315649,315649,Nathaniel,Stephens,2676 Richards Summit Roads,West Garyton,MD,+12025550105,2003-04-13,435-42-6723,12,75,560efe
315650,315650,Mark,Hernandez,14962 Connor Landing Estates,West Garyton,MD,+12025550124,2010-07-12,738-45-2251,4,1,b4bcee
315651,315651,Christopher,Cruz,07052 Ronald Radial Plains,West Garyton,MD,+12025550188,2006-03-11,084-90-6603,9,73,551567
315652,315652,Brooke,Werner,04677 Roberts Valleys Lock,West Garyton,MD,+12025550105,2003-12-22,362-53-2916,11,107,354e04
315653,315653,Karen,Taylor,2179 Luis Crest Harbor,West Garyton,MD,+12025550105,2009-11-22,273-98-1584,5,6,e78432
315654,315654,Stephanie,Jefferson,0579 Schneider Lake Gateway,West Garyton,MD,+12025550137,2012-10-19,022-90-2673,2,1,3af177
315655,315655,Gabriela,Bradley,6265 Zimmerman Motorway Rapids,West Garyton,MD,+12025550187,2013-06-30,139-67-4992,1,14,de223f
315656,315656,Tammy,Frost,0909 Gregory Roads Fields,West Garyton,MD,+12025550137,2014-04-11,577-03-6050,1,10,b57f31
315657,315657,Arthur,Black,499 Andrew Ranch Center,West Garyton,MD,+12025550191,2009-12-10,437-72-0131,5,3,6497a2
315658,315658,Ryan,Wilson,28542 Salazar Fort Pass,West Garyton,MD,+12025550187,2004-05-24,604-32-3723,10,74,9fb082
315659,315659,John,Perez,9122 Campbell Inlet Way,West Garyton,MD,+12025550124,2014-03-13,076-54-5368,1,15,d23d00
315660,315660,Michael,Hall,5607 John Passage Ways,West Garyton,MD,+12025550124,2005-10-25,731-07-3205,9,63,d55a3b
315661,315661,Jeremy,Cooper,7108 Scott Stravenue Camp,West Garyton,MD,+12025550191,2002-11-24,327-74-9530,12,99,9b4900
315662,315662,Brittany,Baker,4589 Catherine Mission Summit,West Garyton,MD,+12025550137,2013-07-07,460-18-5301,1,8,cf81c2
315663,315663,Julie,Morrison,80546 Wolfe Mall Mission,West Garyton,MD,+12025550105,2004-12-10,270-55-7299,10,79,303c78
315664,315664,Shawn,Thomas,95787 Erin Pine Mount,West Garyton,MD,+12025550137,2005-02-24,544-92-1491,10,61,32c1f2
315665,315665,Anthony,Carpenter,875 Rich Crossroad Hills,West Garyton,MD,+12025550191,2010-11-18,288-53-5151,4,2,b74aaf
315666,315666,Tiffany,Collins,78148 Thomas Isle Forges,West Garyton,MD,+12025550191,2004-06-01,534-07-2750,10,104,359c34
315667,315667,Bradley,Evans,06955 Emily Shores Glen,West Garyton,MD,+12025550188,2004-10-09,644-23-1342,10,55,dd430b
315668,315668,Kristin,Dorsey,874 Schultz Drives Crossing,West Garyton,MD,+12025550105,2003-08-08,767-39-1997,11,51,3c08a7
315669,315669,Katie,White,89620 Austin Divide Vista,West Garyton,MD,+12025550137,2008-08-28,496-39-0944,6,15,3f6f9e
315670,315670,Patricia,Petty,1401 Vanessa Orchard Plains,West Garyton,MD,+12025550191,2010-09-27,669-30-2541,4,12,675734
315671,315671,Jose,Dougherty,6444 Steve Circle Orchard,West Garyton,MD,+12025550187,2007-03-01,283-66-4813,8,11,63bb0e
315672,315672,Robert,Wiggins,558 Kristy Bypass Fort,West Garyton,MD,+12025550191,2008-12-12,636-18-2012,6,3,4863e9
315673,315673,Rita,Dillon,3899 Andrew Mountains Forge,West Garyton,MD,+12025550105,2004-01-24,767-24-5411,11,93,bc8475
315674,315674,Karen,Jackson,9157 Hobbs Field Pike,West Garyton,MD,+12025550137,2003-11-02,757-90-0960,11,98,30f96e
315675,315675,Christopher,Sutton,8145 Regina Green Extensions,West Garyton,MD,+12025550187,2003-11-01,405-78-0029,11,75,88a621
315676,315676,Cole,Owens,761 Krystal Plains Trafficway,West Garyton,MD,+12025550105,2010-03-06,261-98-0199,5,14,0358b5
315677,315677,Sara,Gibson,68443 Kristina Ranch Divide,West Garyton,MD,+12025550105,2003-05-16,410-06-8131,11,115,9a3bb8
315678,315678,Mary,Smith,69835 Edwin Summit Summit,West Garyton,MD,+12025550137,2009-08-02,228-94-7478,5,13,54fe6d
315679,315679,Zachary,Dillon,707 Alexandria Stravenue Well,West Garyton,MD,+12025550105,2010-07-18,266-20-2109,4,6,3ab7d8
315680,315680,Selena,Washington,70267 Gutierrez Fort Drive,West Garyton,MD,+12025550191,2003-08-04,464-11-2873,11,91,709757
315681,315681,James,Sanchez,7584 Smith Gardens Falls,West Garyton,MD,+12025550188,2011-12-24,532-97-7348,3,5,c2c7c6
315682,315682,Kevin,Reyes,14306 Pamela Bridge Parkway,West Garyton,MD,+12025550137,2005-12-06,126-95-1318,9,54,67e652
315683,315683,Jennifer,Stephens,88676 Ashley Turnpike Islands,West Garyton,MD,+12025550137,2012-09-06,736-50-8523,2,13,6e3cab
315684,315684,Javier,Meyer,4098 Herrera Drive Fields,West Garyton,MD,+12025550124,2012-08-29,646-11-3611,2,0,0f008c
315685,315685,Travis,Jennings,5899 Jose Squares Skyway,West Garyton,MD,+12025550187,2009-04-23,083-04-9352,6,8,572cd6
315686,315686,Sharon,Good,963 Ayala Curve Mountain,West Garyton,MD,+12025550124,2006-06-03,468-23-5390,8,13,141786
315687,315687,Kyle,Cunningham,309 Bruce Forest Mall,West Garyton,MD,+12025550187,2010-06-21,199-99-0562,4,5,90ecda
315688,315688,Gary,Henderson,207 Kendra Squares Extensions,West Garyton,MD,+12025550124,2009-10-08,431-18-0961,5,3,c9b0bf
315689,315689,Candace,Vazquez,5854 Cochran Lane Circle,West Garyton,MD,+12025550191,2002-07-18,435-76-1956,12,84,a6b3b2
315690,315690,Daniel,Alexander,82042 Andrea Forges Station,West Garyton,MD,+12025550105,2009-10-04,276-51-4491,5,2,c5a6c2
315691,315691,Jeffrey,Jackson,211 Willis Street Pine,West Garyton,MD,+12025550105,2011-05-29,650-53-5849,3,5,c1baaa
315692,315692,Jessica,Anderson,380 Smith Squares Crossroad,West Garyton,MD,+12025550188,2013-11-27,629-22-1854,1,1,110adb
315693,315693,Laura,Jones,024 Evans Keys Rue,West Garyton,MD,+12025550191,2007-06-21,163-13-8216,7,1,dc4db6
315694,315694,Elizabeth,Henry,15251 Esparza Key Station,West Garyton,MD,+12025550188,2002-07-22,292-03-8783,12,56,0b3104
315695,315695,Christopher,Rodriguez,1560 Martinez Point Roads,West Garyton,MD,+12025550187,2007-05-26,105-44-2646,7,8,d74d6d
315696,315696,Tanya,Durham,315 Rose Highway Fords,West Garyton,MD,+12025550137,2010-12-30,286-51-5707,4,8,c0a357
315697,315697,Wendy,Liu,90282 Jake Drives Mountains,West Garyton,MD,+12025550105,2003-08-06,551-12-5106,11,64,436050
315698,315698,Frank,West,47073 Nguyen Isle Square,West Garyton,MD,+12025550191,2005-11-08,507-21-1043,9,115,19ec31
315699,315699,Jacob,Roy,3209 Silva Curve Overpass,West Garyton,MD,+12025550187,2011-03-20,355-35-0806,4,4,2a83b4
315700,315700,Timothy,Burton,0439 Mary Divide Junction,West Garyton,MD,+12025550191,2013-10-11,757-23-0870,1,2,e73e5f
315701,315701,Dawn,Cooper,317 Sarah View Squares,West Garyton,MD,+12025550188,2009-06-09,766-99-4317,5,10,ee2efc
315702,315702,Christina,Herring,2063 Miles Burgs Fort,West Garyton,MD,+12025550124,2007-11-20,849-24-3202,7,14,49460d
315703,315703,William,Weeks,6922 Robert Summit Trace,West Garyton,MD,+12025550187,2012-09-03,298-98-9288,2,9,dc6471
315704,315704,Lucas,Coleman,2541 Dylan Park Neck,West Garyton,MD,+12025550137,2007-09-02,089-95-5659,7,10,d6301d
315705,315705,Julian,Brown,88969 Chavez River Knoll,West Garyton,MD,+12025550105,2003-09-11,510-15-8439,11,97,d27a84
315706,315706,Thomas,Rodriguez,08662 Wright Brook Forks,West Garyton,MD,+12025550137,2010-06-08,733-32-1083,4,1,803c78
315707,315707,Spencer,Hull,681 Abigail Center Road,West Garyton,MD,+12025550187,2006-12-29,482-95-0907,8,2,14a8c8
315708,315708,Jennifer,Gutierrez,746 Carter Shoal Inlet,West Garyton,MD,+12025550124,2009-08-19,163-97-9835,5,4,e2b979
315709,315709,Denise,Sanders,3218 Gerald Shores Plain,West Garyton,MD,+12025550105,2007-04-24,520-70-4653,8,8,c370c7
315710,315710,Kimberly,Mosley,1298 Hill Locks Village,West Garyton,MD,+12025550191,2011-04-24,473-82-6987,4,12,44ca69
315711,315711,Clarence,Stevens,412 Christine Parks Valley,West Garyton,MD,+12025550105,2009-07-08,570-84-5997,5,7,4b6b87
315712,315712,Paul,Sanchez,2204 Penny Estate Terrace,West Garyton,MD,+12025550188,2013-08-04,656-52-9839,1,2,7b515d
315713,315713,April,Wallace,10867 Mitchell Burg Island,West Garyton,MD,+12025550137,2010-06-28,172-51-5430,4,10,616a96
315714,315714,George,Phillips,7675 Johnson Throughway Green,West Garyton,MD,+12025550191,2008-10-10,558-16-3233,6,5,36c691
315715,315715,Shannon,Schmidt,54934 Gary Brook Valleys,West Garyton,MD,+12025550124,2006-03-05,115-25-3060,9,56,6a0ee4
315716,315716,William,Shaw,132 Jacob Estate Plain,West Garyton,MD,+12025550124,2006-09-12,351-20-1721,8,10,2705c4
315717,315717,Samantha,Cobb,913 Larson Islands Plains,West Garyton,MD,+12025550187,2005-01-01,667-54-6289,10,82,bfcff5
315718,315718,Julie,Hernandez,4137 Vazquez Keys Burgs,West Garyton,MD,+12025550191,2010-01-15,657-67-6638,5,6,6f4e79
315719,315719,Brooke,Rodriguez,53979 Melissa Stravenue Tunnel,West Garyton,MD,+12025550191,2010-04-01,384-20-5185,5,9,3fa868
315720,315720,George,Byrd,8608 Amanda Via Spring,West Garyton,MD,+12025550187,2008-12-28,185-36-9992,6,4,0669d5
315721,315721,Antonio,Rich,2685 Toni Freeway Causeway,West Garyton,MD,+12025550188,2004-01-28,667-69-0186,11,74,fa315f
315722,315722,Scott,Oconnell,5772 Miller Via Spurs,West Garyton,MD,+12025550188,2006-03-20,857-88-4424,9,57,cbc75f
315723,315723,Crystal,Goodman,11007 Smith Road Shore,West Garyton,MD,+12025550188,2002-10-17,591-39-3786,12,91,762267
315724,315724,Christina,Juarez,4588 Charlotte Port Shoals,West Garyton,MD,+12025550105,2004-06-23,087-51-7361,10,62,1d89b2
315725,315725,Charles,Ruiz,7433 Steven Branch Ridge,West Garyton,MD,+12025550191,2009-03-19,632-20-2403,6,6,ebf84e
315726,315726,Carla,Gregory,630 Andrew Rue Brooks,West Garyton,MD,+12025550105,2009-01-05,712-15-8417,6,5,e289ec
315727,315727,Megan,Hart,4727 Aaron Lodge Rest,West Garyton,MD,+12025550105,2013-10-11,141-71-1813,1,11,5f83a1
315728,315728,David,Duncan,2607 Rodney Views Common,West Garyton,MD,+12025550187,2012-07-05,123-32-1925,2,2,a02855
315729,315729,Robert,Daniels,7506 Aaron Lodge Creek,West Garyton,MD,+12025550137,2006-07-28,871-13-9605,8,4,457f2e
315730,315730,Scott,Conway,8797 Owens Creek Prairie,West Garyton,MD,+12025550187,2009-06-17,531-50-5100,5,7,7fc606
315731,315731,Amanda,Williams,6946 Kathleen Cliff Branch,West Garyton,MD,+12025550188,2007-10-27,096-19-8777,7,3,edab24
315732,315732,Tina,Hicks,103 Eddie Fork Spring,West Garyton,MD,+12025550188,2003-03-14,006-12-2065,12,67,464aa4
315733,315733,Scott,Haas,820 Jennifer Views Shores,West Garyton,MD,+12025550187,2009-11-10,140-05-7045,5,8,e42f21
315734,315734,William,Spencer,62730 Hunt Forest Forks,West Garyton,MD,+12025550124,2011-05-12,208-77-6247,3,15,de6c8d
315735,315735,Cynthia,Harris,79623 Jonathan Mountain Cliffs,West Garyton,MD,+12025550137,2003-12-13,107-01-3785,11,86,43f597
315736,315736,Caitlin,Martin,06780 Johnson Meadows Road,West Garyton,MD,+12025550187,2011-04-18,104-59-2584,4,8,d67468
315737,315737,Melinda,Baker,32321 Andrew Summit Orchard,West Garyton,MD,+12025550187,2005-04-22,386-61-7178,10,54,e24e45
315738,315738,Stephen,Ramirez,64427 Cordova Crossroad Harbors,West Garyton,MD,+12025550105,2009-02-20,387-27-6250,6,8,00497a
315739,315739,Lindsey,Jacobson,27137 Barbara Centers Brooks,West Garyton,MD,+12025550124,2005-10-01,200-08-9976,9,57,de017e
315740,315740,Pamela,Jennings,350 Lisa Road Drive,West Garyton,MD,+12025550124,2002-12-29,220-35-7099,12,50,873eb7
315741,315741,Jesus,Jensen,39141 Rodriguez Cape Lake,West Garyton,MD,+12025550188,2005-12-21,254-13-8255,9,76,235dcc
315742,315742,Mackenzie,Miller,061 Teresa Forest Knoll,West Garyton,MD,+12025550124,2008-12-27,352-68-2773,6,8,e2baef
315743,315743,Sara,Day,512 Branch Spurs Ranch,West Garyton,MD,+12025550137,2005-07-03,690-95-2337,9,53,58e181
315744,315744,Charles,Robinson,596 Austin Forge Falls,West Garyton,MD,+12025550188,2003-02-05,491-33-1115,12,102,270b76
315745,315745,Adrian,Perez,4784 David Mountain Ports,West Garyton,MD,+12025550191,2014-02-22,320-33-1458,1,4,015f83
315746,315746,Dana,Edwards,59687 Diamond Pike Path,West Garyton,MD,+12025550191,2014-02-08,706-35-4960,1,13,5eddde
315747,315747,Renee,Thomas,750 Elizabeth Summit Summit,West Garyton,MD,+12025550188,2013-08-18,428-99-3336,1,6,17b8ea
315748,315748,Kathryn,Marshall,1253 Robbins Ports Court,West Garyton,MD,+12025550105,2006-12-06,083-72-8458,8,14,d001a8
315749,315749,Nicole,Bernard,2097 Rogers Place Springs,West Garyton,MD,+12025550105,2013-10-22,709-91-2636,1,12,ab84b0
315750,315750,Dawn,Mendez,3907 Krystal Route Via,West Garyton,MD,+12025550124,2003-06-12,181-66-8050,11,76,065848
315751,315751,Jennifer,Phillips,3447 Harrington Courts Lane,West Garyton,MD,+12025550124,2003-01-29,803-93-3581,12,73,260fbd
315752,315752,Travis,Patrick,26465 Anderson Row Ridges,West Garyton,MD,+12025550187,2004-10-15,702-83-8760,10,109,61b857
315753,315753,Tara,Carter,10353 Hernandez Port Neck,West Garyton,MD,+12025550191,2010-05-03,896-86-1082,4,12,1b90a2
315754,315754,Mary,Murray,56106 Smith Wall Flat,West Garyton,MD,+12025550188,2006-05-24,570-53-9043,8,0,125490
315755,315755,Stephen,Garrison,295 Branch Isle Union,West Garyton,MD,+12025550137,2010-12-03,302-98-3952,4,4,3233b2
315756,315756,Leah,Miranda,45389 Tyler Points Pass,West Garyton,MD,+12025550191,2013-10-30,880-52-6015,1,5,065dd2
315757,315757,Jose,Allen,7611 Cummings Curve Lock,West Garyton,MD,+12025550124,2008-10-09,300-24-5098,6,6,8773ae
315758,315758,John,Bell,337 Anthony Ford Greens,West Garyton,MD,+12025550137,2012-05-05,154-25-7075,2,14,c76406
315759,315759,Christopher,Blackburn,730 Adam Path Square,West Garyton,MD,+12025550187,2003-02-19,727-36-8434,12,64,0c1b70
315760,315760,Ricky,Ortega,0066 Melissa Viaduct Plain,West Garyton,MD,+12025550105,2011-07-15,887-44-6686,3,15,2e7ae7
315761,315761,Tammy,Morton,50784 Campbell Gardens Ways,West Garyton,MD,+12025550105,2006-01-12,235-04-1780,9,97,a66a17
315762,315762,Larry,Peck,090 Jordan Trafficway Parkways,West Garyton,MD,+12025550137,2012-02-01,654-31-8680,3,14,ea8b45
315763,315763,Tamara,Boyd,4089 Antonio Wall Stream,West Garyton,MD,+12025550124,2008-06-26,617-39-0307,6,15,36f54c
315764,315764,Stacey,Huff,824 Parker Stravenue Parks,West Garyton,MD,+12025550191,2007-01-12,878-40-7717,8,9,b553f9
