,stuid,fname,lname,address,city,state,hphone,dob,ssn,grade,schoolassignment,deviceassignment
314729,314729,Angelica,Morgan,9450 Monica Wells Flats,West Garyton,MD,+12025550105,2012-06-23,240-08-1740,2,5,6aecab
314730,314730,Holly,Dougherty,0135 Wilson Stravenue Throughway,West Garyton,MD,+12025550137,2006-01-07,034-73-8707,9,74,daf3e7
314731,314731,Alyssa,Johnson,137 Gonzales Ways Route,West Garyton,MD,+12025550137,2009-02-17,216-59-6114,6,7,e45a42
314732,314732,Marie,White,3323 Elizabeth Isle Squares,West Garyton,MD,+12025550105,2002-08-11,258-52-6095,12,98,d5619f
314733,314733,James,Baker,8057 Jennifer Key Parks,West Garyton,MD,+12025550191,2009-08-03,117-84-2379,5,11,a400ce
314734,314734,Zachary,Myers,513 Shannon Trail Forge,West Garyton,MD,+12025550105,2012-03-28,827-04-5422,3,12,980c55
314735,314735,Kelly,Johnson,33398 Kim Square Street,West Garyton,MD,+12025550188,2003-06-12,226-19-4461,11,51,1fa8a2
314736,314736,Michael,Johnston,58800 Cheryl Burgs Spring,West Garyton,MD,+12025550124,2006-11-01,255-22-0081,8,0,3adc3d
314737,314737,Julie,Collins,14340 Matthew Station Lock,West Garyton,MD,+12025550187,2013-06-13,852-81-9564,1,14,e4b996
314738,314738,Derek,Hernandez,6275 Berry Ridge Canyon,West Garyton,MD,+12025550124,2005-09-21,505-59-4104,9,81,6378f0
314739,314739,Justin,Gilbert,5026 Jocelyn Trafficway Hill,West Garyton,MD,+12025550188,2004-06-23,082-32-2040,10,90,4178e6
314740,314740,Ethan,Smith,4045 Horton Gateway Divide,West Garyton,MD,+12025550191,2009-07-23,450-75-3372,5,8,9cd551
314741,314741,Timothy,Barron,327 Melissa Bypass Springs,West Garyton,MD,+12025550187,2013-07-25,250-79-1980,1,4,7663c5
314742,314742,Brandy,Olson,8113 Williams Greens Isle,West Garyton,MD,+12025550137,2014-04-26,067-86-1080,1,4,eb1c77
314743,314743,Beth,Hampton,81047 Dudley Run Harbor,West Garyton,MD,+12025550191,2008-07-10,325-46-9030,6,10,818048
314744,314744,Erin,Atkins,1426 Jodi Summit Lock,West Garyton,MD,+12025550105,2006-03-30,495-41-6572,9,78,3225e0
314745,314745,Amanda,Ewing,443 Green Drives Greens,West Garyton,MD,+12025550137,2003-12-06,826-70-2152,11,49,024e05
314746,314746,Edward,Pineda,09051 Kristin Heights Common,West Garyton,MD,+12025550191,2002-06-11,643-02-2153,12,73,1e2ee1
314747,314747,Amy,Torres,55020 Hicks Extension Manors,West Garyton,MD,+12025550188,2005-07-29,092-99-8998,9,51,5436df
314748,314748,Lauren,Norman,329 David Tunnel Forest,West Garyton,MD,+12025550187,2004-08-23,002-03-1882,10,91,ef1997
314749,314749,Daniel,Ramirez,2065 Suarez Groves Mission,West Garyton,MD,+12025550137,2012-12-06,748-08-1862,2,7,2e8ac3
314750,314750,Lindsey,Chavez,1402 Coleman Route Fields,West Garyton,MD,+12025550124,2006-11-26,822-75-2282,8,7,a4d258
314751,314751,Kevin,Cole,4651 Jones Falls Rest,West Garyton,MD,+12025550105,2011-10-22,493-41-4465,3,15,c49c20
314752,314752,Lisa,Anderson,99317 Maria Ways Road,West Garyton,MD,+12025550124,2008-08-29,785-64-7195,6,6,3a2918
314753,314753,Megan,Rivera,5710 Raymond Gateway Wall,West Garyton,MD,+12025550191,2008-07-16,864-75-2456,6,14,a2f207
314754,314754,Spencer,Roy,6826 Gomez Forks Radial,West Garyton,MD,+12025550137,2012-02-17,132-89-9149,3,9,de0125
314755,314755,Lisa,Nguyen,8539 Hogan Pike Village,West Garyton,MD,+12025550137,2011-02-16,742-87-6694,4,2,f5a24d
314756,314756,Jimmy,Cortez,751 Brown Brook Avenue,West Garyton,MD,+12025550105,2008-05-04,326-40-1876,6,11,f4258d
314757,314757,Crystal,Rivera,4876 Harvey Locks Cove,West Garyton,MD,+12025550191,2008-07-19,545-21-8916,6,3,f7464f
314758,314758,Amanda,Smith,400 Shepherd Wall Forest,West Garyton,MD,+12025550188,2013-11-20,541-20-7631,1,14,7c050c
314759,314759,Alan,Robbins,999 Franklin Roads Court,West Garyton,MD,+12025550137,2006-10-27,231-03-3391,8,6,b2961c
314760,314760,Destiny,Parker,5132 Stephanie Avenue Plaza,West Garyton,MD,+12025550188,2002-11-18,756-23-1681,12,105,978328
314761,314761,Claudia,Cooper,624 Lewis Islands Isle,West Garyton,MD,+12025550137,2011-01-15,239-34-3274,4,13,64e79e
314762,314762,Diana,Reyes,20288 Wilcox Cliffs Manor,West Garyton,MD,+12025550124,2011-06-10,415-09-4804,3,4,dab085
314763,314763,Justin,Gibson,1512 Franklin Bypass Walk,West Garyton,MD,+12025550191,2009-10-08,815-76-0186,5,6,3e7e47
314764,314764,Roy,Spence,358 Colon Spur Square,West Garyton,MD,+12025550191,2007-05-09,122-19-6114,7,3,57fdb2
314765,314765,Rachael,Morton,73427 Sergio Oval Courts,West Garyton,MD,+12025550188,2005-12-17,159-27-0964,9,92,834e9a
314766,314766,Raymond,Newman,85714 Deborah Lock Skyway,West Garyton,MD,+12025550137,2005-08-23,447-11-6418,9,95,e33948
314767,314767,Sonia,Roman,469 Curtis Streets Common,West Garyton,MD,+12025550124,2010-03-04,361-24-0973,5,5,9be284
314768,314768,Vanessa,Herman,325 Brendan Forks Orchard,West Garyton,MD,+12025550187,2014-03-31,357-22-3238,1,1,b7c305
314769,314769,Eric,Jones,41100 Lane Trail Valleys,West Garyton,MD,+12025550124,2013-06-30,566-65-5768,1,14,b80d0b
314770,314770,Nicholas,Morgan,8608 Huang Creek Glens,West Garyton,MD,+12025550188,2011-10-17,829-43-0224,3,7,f8baaa
314771,314771,Christopher,Ali,3659 Kimberly Union Summit,West Garyton,MD,+12025550187,2004-06-24,104-95-1178,10,111,170766
314772,314772,Stephanie,Hernandez,1210 Michael Knoll Fort,West Garyton,MD,+12025550105,2009-12-27,102-90-1382,5,6,6e02c7
314773,314773,Timothy,Robinson,24843 Steven Mountain Ferry,West Garyton,MD,+12025550187,2005-03-14,078-75-7983,10,95,460a8f
314774,314774,Nina,Fletcher,09597 Lisa Row Extensions,West Garyton,MD,+12025550124,2012-09-09,744-58-2746,2,5,c755d8
314775,314775,Kyle,West,328 Calhoun Manors Stravenue,West Garyton,MD,+12025550105,2002-09-19,619-24-3742,12,108,87989f
314776,314776,Lisa,Dean,40509 Fleming Corner Heights,West Garyton,MD,+12025550105,2010-04-09,269-16-1590,5,3,ddd4bc
314777,314777,Dustin,Conrad,89649 Butler Station Pines,West Garyton,MD,+12025550124,2007-04-29,653-94-6159,8,3,c314e9
314778,314778,Anna,Porter,7410 Anderson Inlet Crescent,West Garyton,MD,+12025550188,2004-08-09,855-11-3331,10,106,56e03d
314779,314779,Sarah,Vaughn,44023 Garcia Hills Radial,West Garyton,MD,+12025550188,2008-10-10,629-91-5172,6,0,db9de0
314780,314780,Raymond,Aguilar,631 Melissa Green Meadows,West Garyton,MD,+12025550124,2003-11-22,234-27-5897,11,94,25e4e6
314781,314781,Jonathan,Mitchell,4852 Salazar Corner Burgs,West Garyton,MD,+12025550187,2010-11-28,502-50-3908,4,9,43ac8c
314782,314782,Cassandra,Taylor,988 Roberts Lakes Keys,West Garyton,MD,+12025550187,2007-09-06,364-97-3812,7,4,2e4130
314783,314783,Danielle,Sanders,9429 James Lakes Walks,West Garyton,MD,+12025550187,2003-11-16,265-72-1852,11,85,fb4ec7
314784,314784,Logan,Weaver,4221 Martinez Viaduct Streets,West Garyton,MD,+12025550105,2003-05-09,088-84-1086,11,58,9bcacd
314785,314785,Veronica,Clarke,541 Larry Trail Gardens,West Garyton,MD,+12025550124,2011-12-23,478-55-3238,3,8,681f50
314786,314786,Jacob,Black,257 Howard View Flat,West Garyton,MD,+12025550124,2003-06-14,337-84-7005,11,78,e61b07
314787,314787,Adam,Berg,93185 Rogers Glen Spring,West Garyton,MD,+12025550187,2004-08-14,360-41-0955,10,93,a0103c
314788,314788,Amy,Green,7354 Chris Heights Knoll,West Garyton,MD,+12025550188,2007-06-25,445-48-8044,7,6,de7303
314789,314789,Sarah,Perez,77547 Harris Cliff Causeway,West Garyton,MD,+12025550124,2003-03-31,277-86-4542,12,53,69f0ba
314790,314790,Clinton,Miller,069 Willie Views Stravenue,West Garyton,MD,+12025550188,2005-10-28,713-36-4011,9,79,0aee02
314791,314791,Barbara,Hunt,361 Wayne Viaduct Shores,West Garyton,MD,+12025550124,2009-11-13,034-09-8241,5,10,54be8e
314792,314792,Thomas,Branch,191 Sanchez Court Stravenue,West Garyton,MD,+12025550187,2007-08-29,244-37-2116,7,4,43ddd5
314793,314793,Ruben,Cervantes,9954 Raymond Vista Harbors,West Garyton,MD,+12025550188,2009-01-03,542-90-6812,6,13,076b2a
314794,314794,Monica,Ramsey,4477 Jared Terrace Path,West Garyton,MD,+12025550124,2004-02-04,557-35-9910,11,97,8e6679
314795,314795,Seth,Hill,76596 Robert Corners Landing,West Garyton,MD,+12025550105,2009-08-13,418-33-4762,5,15,cf63a6
314796,314796,Jack,Solomon,12013 Cunningham Shores Key,West Garyton,MD,+12025550188,2010-06-04,086-32-4161,4,7,7e70fb
314797,314797,Luis,Hall,84021 Kayla Mall Flats,West Garyton,MD,+12025550105,2009-05-09,874-42-6602,5,13,7d76a1
314798,314798,Sierra,Williams,13199 Cruz Causeway Drive,West Garyton,MD,+12025550191,2006-06-12,729-78-4821,8,15,e75057
314799,314799,Eric,Young,861 Richard Trace Mountains,West Garyton,MD,+12025550137,2007-11-01,678-37-7035,7,7,73a08a
314800,314800,Stephanie,Alvarez,3202 Thompson Track Lakes,West Garyton,MD,+12025550188,2012-12-03,720-08-9434,2,7,173fd8
314801,314801,Renee,Wise,56316 Aguilar Circles Points,West Garyton,MD,+12025550188,2007-12-09,131-29-5681,7,10,09efc2
314802,314802,Antonio,Young,65741 Ford Tunnel Locks,West Garyton,MD,+12025550188,2014-04-22,418-39-5110,1,13,a8fd24
314803,314803,Rachel,Martinez,768 Wright Extensions Rapid,West Garyton,MD,+12025550124,2003-04-10,882-59-9754,12,67,eef7bb
314804,314804,Matthew,Cain,08237 Kenneth Cliff Groves,West Garyton,MD,+12025550187,2007-06-25,148-69-3141,7,0,b20532
314805,314805,Joseph,Powell,68344 Rita Groves Summit,West Garyton,MD,+12025550191,2009-06-06,225-30-5255,5,5,b3754a
314806,314806,Tracy,Curtis,02569 Norton Cliffs Forges,West Garyton,MD,+12025550105,2004-11-18,013-51-2172,10,75,b01728
314807,314807,Robert,Davidson,3570 Anthony Squares Inlet,West Garyton,MD,+12025550137,2013-04-19,360-97-9368,2,12,6a7682
314808,314808,Edwin,Norton,7632 Bright Circles Park,West Garyton,MD,+12025550124,2010-06-05,035-05-7684,4,8,3b88bb
314809,314809,Matthew,Lewis,13313 Turner Canyon Views,West Garyton,MD,+12025550105,2008-08-13,392-14-7620,6,6,1d184b
314810,314810,Bianca,Buchanan,6440 Brooks Burg Mount,West Garyton,MD,+12025550124,2007-09-03,312-49-3956,7,5,6b1f43
314811,314811,Brian,Ferguson,997 Howard Freeway Harbors,West Garyton,MD,+12025550188,2012-06-17,606-04-0369,2,0,e89321
314812,314812,William,Lindsey,69181 Brooke Falls Haven,West Garyton,MD,+12025550124,2012-02-19,170-24-8865,3,15,211f09
314813,314813,Kenneth,Stewart,653 Sanchez Green Village,West Garyton,MD,+12025550137,2013-02-15,467-31-2796,2,7,babcb6
314814,314814,Jerry,Scott,307 Sean Forest Inlet,West Garyton,MD,+12025550188,2002-10-09,084-32-9806,12,99,47598f
314815,314815,Harry,Guzman,4509 Johnson Freeway Road,West Garyton,MD,+12025550124,2005-08-16,259-09-2625,9,114,ac9fa5
314816,314816,Brittney,Poole,789 Laura Stravenue Harbor,West Garyton,MD,+12025550105,2010-10-27,776-79-0727,4,7,a87ced
314817,314817,Steven,Wade,7592 Caitlyn Ridges Place,West Garyton,MD,+12025550105,2006-03-21,611-11-6918,9,77,16792f
314818,314818,Valerie,Olson,71889 Adam Divide Lodge,West Garyton,MD,+12025550124,2009-05-25,871-07-0045,5,1,64a578
314819,314819,Sheila,Powers,987 Horne Mall Port,West Garyton,MD,+12025550188,2011-01-03,316-92-4836,4,1,424ff0
314820,314820,Joanne,Washington,0078 Roberts Turnpike Court,West Garyton,MD,+12025550124,2008-08-16,609-23-6570,6,5,1a61ca
314821,314821,Jennifer,Todd,27248 Montes Crest Walk,West Garyton,MD,+12025550187,2003-08-27,820-42-6916,11,111,7fef8d
314822,314822,Joseph,Fox,9584 Angela Flat Stravenue,West Garyton,MD,+12025550124,2008-05-05,124-35-7365,6,4,b8508e
314823,314823,Jennifer,Hayden,986 Gonzalez Pines Burg,West Garyton,MD,+12025550187,2008-07-13,882-61-4730,6,1,bf763d
314824,314824,Jonathan,Ward,6651 April Common Underpass,West Garyton,MD,+12025550191,2009-01-19,262-95-4949,6,10,390b04
314825,314825,David,Bell,804 Patel Course Crossroad,West Garyton,MD,+12025550191,2009-07-31,642-86-8627,5,10,08c1ad
314826,314826,Patrick,Stephenson,04977 Thompson Center Lodge,West Garyton,MD,+12025550191,2007-04-28,489-28-0042,8,9,5e347d
314827,314827,Nicole,Carey,53760 Watts Rest Spring,West Garyton,MD,+12025550187,2007-01-23,569-96-2285,8,1,92555a
314828,314828,Derek,Mccormick,981 Tyler Neck Loop,West Garyton,MD,+12025550191,2012-06-21,362-06-0547,2,3,cda0fc
314829,314829,Cody,Hill,596 Clark Unions Walk,West Garyton,MD,+12025550105,2014-02-12,477-95-7727,1,2,e54e86
314830,314830,Donald,Farrell,044 Hansen Roads Springs,West Garyton,MD,+12025550191,2013-10-29,863-67-3861,1,12,288af1
314831,314831,Randy,Campbell,41928 Lam Isle Fork,West Garyton,MD,+12025550191,2012-09-15,246-22-7484,2,14,b9c1e8
314832,314832,Corey,Brown,6289 Beck Corners Freeway,West Garyton,MD,+12025550105,2010-09-01,182-57-1189,4,3,38a0fc
314833,314833,Kyle,Mendoza,57446 Frey Mountain Islands,West Garyton,MD,+12025550187,2010-08-17,084-65-7657,4,10,3bea33
314834,314834,Catherine,Richardson,785 Brian Trace Skyway,West Garyton,MD,+12025550187,2005-02-09,451-30-2330,10,64,07b292
314835,314835,Colton,Bauer,06990 Michael Lane Lane,West Garyton,MD,+12025550187,2014-01-11,363-02-0481,1,8,931b2c
314836,314836,Darren,Johnson,12273 Aguilar Overpass Burgs,West Garyton,MD,+12025550188,2011-06-11,349-24-9329,3,6,31b0f7
314837,314837,Kathryn,Berg,73391 Joel Ranch Junction,West Garyton,MD,+12025550124,2004-08-01,500-14-9985,10,88,fd3ad4
314838,314838,Jennifer,Shields,25653 Timothy Viaduct Radial,West Garyton,MD,+12025550105,2004-08-10,622-75-7216,10,68,8f2e04
314839,314839,William,Schultz,3286 Michael Wells Mews,West Garyton,MD,+12025550191,2007-03-08,531-26-5727,8,14,812d94
314840,314840,Paula,Bennett,520 Lopez Square Stravenue,West Garyton,MD,+12025550124,2003-11-30,828-70-5630,11,99,72a1e3
314841,314841,Joanna,Martin,9770 Daniel Bridge Road,West Garyton,MD,+12025550124,2014-03-15,048-32-6898,1,14,165ce4
314842,314842,Robert,Powell,1753 Rivera Locks Greens,West Garyton,MD,+12025550191,2003-02-27,664-40-0061,12,85,b7e315
314843,314843,Angela,Brown,1859 Kristin Camp Mountain,West Garyton,MD,+12025550137,2008-02-23,875-08-5049,7,6,36b8cf
314844,314844,Kimberly,Green,17469 Kennedy Burgs Flat,West Garyton,MD,+12025550105,2011-12-31,296-77-9194,3,13,4e18f7
314845,314845,Kerry,Nelson,76364 Dunn Loaf Spring,West Garyton,MD,+12025550188,2004-11-10,088-42-3008,10,85,3c92cb
314846,314846,Zachary,Sparks,51506 Gomez Glens Bridge,West Garyton,MD,+12025550105,2008-02-18,633-06-5123,7,15,e92ab9
314847,314847,Kaylee,Grimes,3891 David Radial Passage,West Garyton,MD,+12025550137,2002-05-30,782-78-9556,12,79,d991b9
314848,314848,Felicia,Lee,10233 Maddox Prairie Lodge,West Garyton,MD,+12025550124,2002-07-03,335-19-2203,12,91,5e6069
314849,314849,David,Goodwin,4157 Smith Turnpike Wall,West Garyton,MD,+12025550187,2012-09-02,522-61-2037,2,5,94a2e1
314850,314850,Erik,Robles,0099 Smith Brook Shore,West Garyton,MD,+12025550137,2008-09-17,421-57-0828,6,0,76887b
314851,314851,Tina,Larson,31342 Nancy Passage Lights,West Garyton,MD,+12025550137,2006-01-06,007-66-6690,9,103,0b5297
314852,314852,Debra,Stephens,487 White Highway Groves,West Garyton,MD,+12025550137,2003-09-13,724-57-0603,11,52,86330e
314853,314853,John,Thomas,838 Dorothy Flat Gateway,West Garyton,MD,+12025550191,2013-04-05,077-38-6258,2,6,ec085a
314854,314854,Zachary,Garcia,7912 Joshua Groves Club,West Garyton,MD,+12025550187,2007-09-19,632-58-6929,7,8,9bec2e
314855,314855,Kelsey,Woodward,91460 Peter Field Garden,West Garyton,MD,+12025550124,2005-02-23,679-89-4097,10,86,0d33e1
314856,314856,Victoria,Lopez,295 Mahoney Islands Lock,West Garyton,MD,+12025550105,2007-09-15,724-37-8248,7,1,3ec1eb
314857,314857,Henry,Goodwin,45926 Tricia Way Courts,West Garyton,MD,+12025550137,2011-02-13,161-53-7676,4,6,aa5a26
314858,314858,Peter,Klein,8050 Brianna Isle Valleys,West Garyton,MD,+12025550187,2007-05-23,528-94-7680,7,3,5f4687
314859,314859,Judith,Tucker,6965 Matthew Dam Pike,West Garyton,MD,+12025550187,2010-01-23,719-12-0313,5,11,65d166
314860,314860,Kenneth,Deleon,0309 John Crest Neck,West Garyton,MD,+12025550188,2005-04-30,363-79-9201,10,76,687d10
314861,314861,Timothy,Bates,73819 Patrick Streets Point,West Garyton,MD,+12025550188,2006-02-24,883-69-0355,9,96,502561
314862,314862,Wendy,Payne,071 Walker Centers Lodge,West Garyton,MD,+12025550191,2008-12-02,144-79-4075,6,13,e316c0
314863,314863,James,Nguyen,64650 Christina Drive Shore,West Garyton,MD,+12025550137,2010-06-13,458-42-8343,4,5,cbb5d2
314864,314864,Shawn,Hernandez,09381 Eric Walk Locks,West Garyton,MD,+12025550137,2008-12-14,482-05-4147,6,12,aad44d
314865,314865,Elizabeth,Howard,33737 Joshua Roads Locks,West Garyton,MD,+12025550187,2011-10-22,233-64-9157,3,13,9a9df4
314866,314866,Christopher,Webster,7215 Wiggins Mission Harbor,West Garyton,MD,+12025550191,2011-11-18,417-11-1224,3,13,9a5ad7
314867,314867,Rebecca,Randall,757 Cheryl Parkways Landing,West Garyton,MD,+12025550137,2008-10-20,305-42-9031,6,13,6e7147
314868,314868,Edward,Ashley,62725 Nichols Park Park,West Garyton,MD,+12025550137,2007-07-22,539-71-0461,7,7,1c2190
314869,314869,Andrea,Strickland,226 Washington Ports Mill,West Garyton,MD,+12025550187,2010-01-06,781-17-5715,5,8,eba845
314870,314870,James,Gentry,46659 Sarah Plains Gateway,West Garyton,MD,+12025550188,2010-07-10,267-17-4992,4,15,bfde0d
314871,314871,Chris,Velez,93316 Lisa Haven Junctions,West Garyton,MD,+12025550187,2013-09-19,386-29-6144,1,11,68f1e6
314872,314872,Rhonda,Simmons,9842 Thomas Valley Light,West Garyton,MD,+12025550187,2009-12-24,672-10-6629,5,1,1fc10a
314873,314873,John,Murphy,12391 Kevin Glen Mews,West Garyton,MD,+12025550187,2009-08-30,314-81-0572,5,12,f473e2
314874,314874,Adam,Trujillo,11808 Kelly Path Wells,West Garyton,MD,+12025550188,2002-07-30,480-17-9397,12,60,701aeb
314875,314875,Stephanie,Carlson,3848 Aguirre Springs Walk,West Garyton,MD,+12025550188,2004-06-20,786-41-3241,10,58,2d6d19
314876,314876,Margaret,Frye,369 Kevin Bridge Mountains,West Garyton,MD,+12025550124,2005-08-08,263-70-2904,9,103,c31e4e
314877,314877,Carolyn,Williamson,18964 Julie Ranch Ville,West Garyton,MD,+12025550191,2009-06-20,243-54-7337,5,6,23de5b
314878,314878,Alicia,Gonzalez,118 Castaneda Mission Point,West Garyton,MD,+12025550188,2006-04-23,161-89-8300,9,86,465099
314879,314879,Robert,Trujillo,725 Edgar Trafficway Underpass,West Garyton,MD,+12025550105,2003-01-04,167-73-1019,12,86,8ead73
314880,314880,Grant,Mckinney,9597 Johnson Forges Way,West Garyton,MD,+12025550124,2005-08-18,507-88-4000,9,112,903d35
314881,314881,Jason,Russell,65736 Julie View Lock,West Garyton,MD,+12025550137,2010-10-30,865-05-4394,4,7,a231cf
314882,314882,Amy,Hernandez,31509 Christopher Fields Throughway,West Garyton,MD,+12025550188,2007-05-16,180-30-3063,7,8,c05be4
314883,314883,Debra,Gross,8887 Duncan Crossing Rapid,West Garyton,MD,+12025550188,2003-09-06,620-86-0189,11,88,c99a65
314884,314884,Kimberly,Evans,1878 Robbins Drive Courts,West Garyton,MD,+12025550124,2004-04-18,730-59-3704,11,92,b01565
314885,314885,Nicole,Medina,62655 Eric Parks Summit,West Garyton,MD,+12025550124,2006-03-30,736-31-0979,9,99,3b5da6
314886,314886,Brenda,Kramer,6004 Barbara Mission Plains,West Garyton,MD,+12025550188,2013-12-08,266-51-7302,1,12,52bb4c
314887,314887,Joe,Jacobs,57185 Kendra Alley Spring,West Garyton,MD,+12025550124,2009-09-07,253-64-4851,5,8,0738ce
314888,314888,Jeremy,Warren,22828 Elizabeth Cliffs Rapid,West Garyton,MD,+12025550187,2004-02-22,042-48-7314,11,95,5b8ca9
314889,314889,Jennifer,Mcbride,974 Travis Junction Fort,West Garyton,MD,+12025550137,2013-07-14,352-49-7569,1,5,d8813c
314890,314890,Brian,Mcbride,2879 Gonzalez Cliff Well,West Garyton,MD,+12025550187,2009-09-18,415-41-3910,5,7,86429c
314891,314891,Robert,Jackson,724 Porter Prairie Brooks,West Garyton,MD,+12025550105,2007-01-11,895-20-3864,8,1,e840a0
314892,314892,Mary,Harvey,576 Sydney Views Forks,West Garyton,MD,+12025550137,2010-11-20,401-37-4853,4,3,0ee63c
314893,314893,Rebecca,Luna,2771 Amy Point Meadow,West Garyton,MD,+12025550137,2005-12-29,074-95-9574,9,72,e16986
314894,314894,Lauren,Hurst,1393 Keith Orchard Estate,West Garyton,MD,+12025550124,2002-12-22,688-08-2840,12,88,aee3dc
314895,314895,Daniel,Diaz,758 Holmes Meadows Ports,West Garyton,MD,+12025550137,2006-12-31,128-10-4064,8,7,aef2ce
314896,314896,Zachary,Contreras,23537 Martin Pines Throughway,West Garyton,MD,+12025550191,2013-08-16,852-34-5403,1,6,198900
314897,314897,Alicia,Richards,9867 Shaw Prairie Canyon,West Garyton,MD,+12025550187,2007-04-17,312-09-8814,8,4,37cd52
314898,314898,Maria,Hall,8492 Wright Dale Ranch,West Garyton,MD,+12025550191,2002-07-03,577-78-9176,12,75,eca365
314899,314899,Catherine,Erickson,034 Matthews Loop Square,West Garyton,MD,+12025550124,2006-08-14,460-76-5645,8,11,b6bdbb
314900,314900,Pamela,Cobb,9829 Howe Village Knoll,West Garyton,MD,+12025550191,2005-09-23,877-97-3322,9,61,ba0366
314901,314901,Samuel,Martin,639 Sandra Brook Circles,West Garyton,MD,+12025550137,2002-08-12,361-48-3463,12,107,3bccec
